date,EPU_CAN,IP_CAN,INF_CAN,EX_CAN,IM_CAN,RECESS_CAN,GDP_CAN,GDPC_CAN,EXR_CAN,CCI_CAN,UNEMP_CAN,EPU_GER,IP_GER,INF_GER,UNEMP_GER,IM_GER,EX_GER,RECESS_GER,GDP_GER,GDPC_GER,EXR_GER,EPU_JAP,IP_JAP,INF_JAP,UNEMP_JAP,EX_JAP,RECESS_JAP,GDP_JAP,GDPC_JAP,IM_JAP,EXR_JAP,EPU_USA,IP_USA,YS_USA,INF_USA,UNEMP_USA,EX_USA,IM_USA,RECESS_USA,GDP_USA,GDPC_USA,CCI_USA,EPU_MEX,IP_MEX,INF_MEX,GDP_MEX,EXR_MEX,UNEMP_MEX,GDPC_MEX,IM_MEX,EX_MEX,RECESS_MEX,EPU_CHI,IP_CHI,INF_CHI,IM_CHI,EX_CHI,TB_CHI,RECESS_CHI,EXR_CHI,UNEMP_CHI,GDPC_CHI,GDP_CHI,CCI_CHI,CCI_GER,CCI_JAP,CCI_MEX,YS_CAN,YS_MEX,YS_JAP,YS_CHI,YS_GER
1999-06-01,67.041,89.78616,,,,0.0,,,1.4694863636363635,100.609195469609,,131.98173,,,,,,0.0,,,,58.1133,,,,,0.0,,,,120.72454545454546,51.01,88.5903,0.28,,4.3,,,0.0,,,107.3,,81.1144622483345,,,,2.7,,,,0.0,101.52251,109.1,,,,,1.0,8.2787,,,,99.13139,99.87176,99.42023,,,,1.229,,
1999-07-01,65.4801,90.29751,,132193.8,104337.5,0.0,367680.5,,1.489047619047619,100.476517188134,,102.22409,,,,147545.342526549,155541700000.0,0.0,5839.501,,,83.79642,,,,,0.0,,,58069.4,119.3304761904762,69.27,89.1098,0.24,,4.3,1236.298,1561.455,0.0,13604.771,48632.0,106.0,0.1679449,81.4534991224552,,4259.019,,2.3,,1017385.875,938371.6875,0.0,66.9092,109.3,,,,3.38510455363296,1.0,8.2774,,,,99.21658,99.92021,99.51136,,,,1.408,,
1999-08-01,30.96128,91.15993,,,,0.0,,,1.4931954545454544,100.425914578375,,118.17872,,,,,,0.0,,,,50.22552,,,,,0.0,,,,113.22681818181816,54.72,89.5007,0.26,,4.2,,,0.0,,,104.5,,81.497388366228,,,,2.5,,,,0.0,39.80082,109.5,,,,,1.0,8.277,,,,99.37382,99.97295,99.60523,,,,1.758,,
1999-09-01,62.31437,92.3737,,,,0.0,,,1.477052380952381,100.463078810147,,106.54349,,,,,,0.0,,,,86.1302,,,,,0.0,,,,106.8752380952381,58.79,89.1304,0.25,,4.2,,,0.0,,,107.2,,82.4057871411121,,,,2.3,,,,0.0,102.30253,108.2,,,,,1.0,8.2775,,,,99.48775,100.051,99.69854,,,,1.549,,
1999-10-01,44.70095,91.86008,,135828.0,109724.3,0.0,372831.5,,1.47761,100.561393112178,,104.1379,,,,147716.683956369,158807300000.0,0.0,5867.298000000001,,,72.37476,,,,,0.0,,,59810.6,105.965,56.07,90.2709,0.25,,4.1,1262.725,1601.395,0.0,13827.98,49281.0,103.2,0.3786683,81.8911933565171,,4302.277,,2.4,,1055907.25,969125.1875,0.0,78.2762,107.0,,,,2.79421509948206,1.0,8.2776,,,,99.5732,100.1776,99.79076,,,,1.557,,
1999-11-01,51.08799,93.03791,,,,0.0,,,1.46743,100.624768540333,,139.88605,,,,,,0.0,,,,72.28819,,,,,0.0,,,,104.64849999999998,54.53,90.7528,0.17,,4.1,,,0.0,,,107.2,,82.5643695341512,,,,2.3,,,,0.0,62.01696,107.6,,,,,1.0,8.2789,,,,99.69596,100.2997,99.88223,,,,1.552,,
1999-12-01,60.98645,94.48897,,,,0.0,,,1.4722086956521738,100.650527285383,,52.08928,,,,,,0.0,,,,108.90169,,,,,0.0,,,,102.58434782608695,73.09,91.4784,0.17,,4.0,,,0.0,,,105.4,,83.1467690132264,,,,2.4,,,,0.0,36.99379,107.4,,,,,1.0,8.2795,,,,99.85255,100.4317,99.97341,,,,1.5179999999999998,,
2000-01-01,46.92811,94.85088,2.71943995691976,140350.3,112062.8,0.0,378669.0,36903.0,1.4486,100.666027244853,6.829,73.23399,82.69168833333333,1.44026838719741,,152742.412079444,166369000000.0,0.0,5960.01,34508.0,1.08270508132602,90.87825,107.2252,-0.676578683595175,4.916667,-10728.3,0.0,482817.8,32322.0,59827.9,105.296,57.55,91.4092,0.22,3.37685727149929,4.0,1280.897,1661.851,0.0,13878.147,49335.0,112.0,0.1942879,84.6961838939262,9.49156149435403,4391.7405,9.45556,2.3,9581.96970210753,1122979.25,1007871.3125,0.0,44.00444,108.9,0.347811226864587,2019579.63823926,3102779.28290456,3.04689648830183,1.0,8.2777,3.26,959.360431369138,2770.1129089036,99.95152,100.5522,100.0648,,,,1.3949999999999998,,
2000-02-01,45.72284,94.48497,,,,0.0,,,1.45121,100.702903277968,,97.35843,,,,,,0.0,,,,57.84789,,,,,0.0,,,,109.3885,50.6,91.7245,-0.09,,4.1,,,0.0,,,111.3,,85.4397467953891,,,,2.1,,,,0.0,9.06671,112.0,,,,,1.0,8.2786,,,,100.038,100.6649,100.1572,,,,1.507,,
2000-03-01,39.32267,95.57754,,,,0.0,,,1.4607739130434785,100.798468460955,,96.0915,,,,,,0.0,,,,66.63751,,,,,0.0,,,,106.30739130434785,64.99,92.083,-0.27,,4.0,,,0.0,,,107.1,,86.0577730900437,,,,2.2,,,,0.0,44.39914,111.9,,,,,1.0,8.2787,,,,100.1253,100.7357,100.2517,,,,1.406,,
2000-04-01,53.17447,95.30861,,142432.5,112708.0,0.0,383125.8,,1.4688750000000002,100.958838053933,,69.44795,,,,157197.044523248,172509800000.0,0.0,6006.092,,,89.75204,,,,,0.0,,,62220.2,105.627,59.76,92.6659,-0.41,,3.8,1319.937,1714.792,0.0,14130.908,50109.0,109.2,0.0636416,85.6250147003443,,4446.7725,,2.792068,,1169035.125,1065722.375,0.0,35.44141,111.4,,,,2.88400422284195,1.0,8.2799,,,,100.2127,100.7918,100.349,,,,1.401,,
2000-05-01,54.20769,96.75567,,,,0.0,,,1.4957363636363636,101.063364317921,,135.28713,,,,,,0.0,,,,79.18901,,,,,0.0,,,,108.32045454545457,77.52,92.9347,-0.37,,4.0,,,1.0,,,110.7,,86.235709346661,,,,2.7226470000000003,,,,0.0,71.1358,111.5,,,,,1.0,8.2773,,,,100.3018,100.8709,100.446,,,,1.411,,
2000-06-01,45.04951,97.0825,,,,1.0,,,1.4770454545454543,101.103478883784,,58.29012,,,,,,0.0,,,,173.8557,,,,,0.0,,,,106.12545454545456,67.24,93.0018,-0.38,,4.0,,,1.0,,,106.4,,86.9480607351255,,,,2.72309,,,,0.0,36.85698,112.2,,,,,1.0,8.2782,,,,100.3785,100.7906,100.5301,,,,1.215,,
2000-07-01,40.84016,97.08734,,143610.8,113812.0,1.0,387053.0,,1.477785,101.078166488244,,75.23577,,,,162308.458045123,175562500000.0,0.0,6009.75,,,135.49828,,,,,0.0,,,63873.4,108.2115,53.87,92.8373,-0.29,,4.0,1351.623,1776.491,1.0,14145.312,50024.0,108.3,0.1991371,88.0344729807704,,4494.996,,2.457457,,1242625.875,1084906.0,0.0,18.6074,112.8,,,,1.64719885462515,1.0,8.2794,,,,100.4623,100.7831,100.5733,,,,1.354,,
2000-08-01,55.05391,98.07182,,,,1.0,,,1.482813043478261,100.95385040802,,76.06293,,,,,,0.0,,,,92.99516,,,,,0.0,,,,108.08043478260868,47.64,92.591,-0.4,,4.1,,,1.0,,,107.3,,86.6708240491643,,,,2.72916,,,,1.0,27.14087,112.8,,,,,1.0,8.2786,,,,100.5648,100.7079,100.54,,,,1.216,,
2000-09-01,45.26047,98.03304,,,,1.0,,,1.48643,100.650395023368,,68.36933,,,,,,0.0,,,,43.30844,,,,,0.0,,,,106.8375,67.99,92.9827,-0.28,,3.9,,,1.0,,,106.8,,86.3063505197081,,,,2.6192580000000003,,,,1.0,58.01005,112.0,,,,,1.0,8.2798,,,,100.6745,100.4835,100.4352,,,,1.2759999999999998,,
2000-10-01,58.57308,98.25035,,143867.8,112816.3,1.0,387818.5,,1.5124761904761903,100.165421898308,,84.1441,,,,170732.273495219,184897900000.0,0.0,5984.148,,,76.2971,,,,,0.0,,,66198.6,108.44285714285716,67.59,92.64,-0.17,,3.9,1338.104,1779.089,1.0,14229.765,50190.0,105.8,0.1396161,86.1052574385206,,4445.101,,2.487701,,1258713.625,1108655.25,1.0,70.60663,111.4,,,,0.953966837803952,1.0,8.2775,,,,100.7589,100.3552,100.2461,,,,1.326,,
2000-11-01,90.43129,98.24294,,,,1.0,,,1.5426380952380954,99.8777651652752,,91.13114,,,,,,0.0,,,,108.58741,,,,,0.0,,,,109.0095238095238,138.22,92.6604,-0.16,,3.9,,,1.0,,,107.6,,85.1895550878387,,,,2.359279,,,,1.0,140.36797,110.6,,,,,1.0,8.2777,,,,100.8276,100.4259,99.95544,,,,1.286,,
2000-12-01,65.83185,98.34047,,,,1.0,,,1.521875,99.7956248781473,,91.88847,,,,,,0.0,,,,131.74244,,,,,0.0,,,,112.209,124.63,92.3457,-0.11,,3.9,,,1.0,,,98.4,,83.1656700264301,,,,2.547241,,,,1.0,112.6116,110.4,,,,,1.0,8.2774,,,,100.8829,100.5338,99.6395,,,,1.154,,
2001-01-01,99.13819,95.82423,2.52512013979906,141456.3,109808.5,1.0,390001.5,37157.0,1.5032,99.8442237452777,7.219,109.33142,82.97358166666666,1.98385731334471,,164214.436890315,184445800000.0,0.0,6113.07,34966.0,1.11653308564462,127.18871,100.4426,-0.740055504162738,5.241667,-14952.4,1.0,484718.8,32346.0,66316.0,116.67190476190476,123.21,91.8908,0.4,2.82617111885407,4.2,1321.256,1756.138,1.0,14183.12,49911.0,94.7,0.1414027,86.3822256385572,6.36773806235037,4472.698,9.34234,2.544988,9398.35074355724,1234440.125,1137717.25,1.0,97.32545,102.3,0.719125609120114,2283179.04213391,3314656.85657128,2.16546803674018,1.0,8.2781,3.8,1053.11231442789,3001.02213803424,100.92,100.625,99.39271,,,,1.152,,
2001-02-01,77.28691,95.59893,,,,1.0,,,1.5215631578947368,99.9479474166232,,134.3682,,,,,,0.0,,,,128.31673,,,,,1.0,,,,116.23368421052632,122.26,91.2851,0.44,,4.2,,,1.0,,,90.6,,85.288504062676,,,,3.209051,,,,1.0,65.15025,119.0,,,,,1.0,8.2783,,,,100.9415,100.6262,99.27806,,,,1.195,,
2001-03-01,128.28313,94.87511,,,,1.0,,,1.558740909090909,100.111564617719,,180.83044,,,,,,0.0,,,,145.26884,,,,,1.0,,,,121.505,124.46,91.0585,0.54,,4.3,,,1.0,,,91.5,,84.1976193068565,,,,2.663894,,,,1.0,114.62846,112.1,,,,,1.0,8.2777,,,,100.9892,100.5848,99.20808,,,,1.009,,
2001-04-01,108.59222,95.19567,,139625.8,109036.8,1.0,391228.0,,1.5577666666666663,100.316503478335,,92.08272,,,,164642.756202453,185226800000.0,0.0,6095.515,,,122.14508,,,,,1.0,,,64871.7,123.77095238095238,105.17,90.7384,0.91,,4.4,1282.544,1699.93,1.0,14271.694,50105.0,88.4,0.1420959,83.4777926407015,,4439.733,,2.703472,,1214548.25,1095155.625,1.0,107.1836,111.5,,,,1.52443113528364,1.0,8.2773,,,,101.0534,100.4174,99.05951,104.7466,,,1.21,,
2001-05-01,106.47535,95.32287,,,,1.0,,,1.54105,100.357234331377,,73.97758,,,,,,1.0,,,,57.9858,,,,,1.0,,,,121.76818181818182,96.31,90.2607,1.13,,4.3,,,1.0,,,92.0,,83.9585086468021,,,,2.780142,,,,1.0,95.76117,110.2,,,,,1.0,8.277,,,,101.0944,100.1049,98.74326,104.0665,,,1.19,,
2001-06-01,50.36757,94.38544,,,,1.0,,,1.5245380952380954,100.171292295179,,69.78983,,,,,,1.0,,,,74.85385,,,,,1.0,,,,122.35095238095238,70.57,89.7811,1.2,,4.5,,,1.0,,,92.6,,83.8045047743566,,,,2.737625,,,,1.0,54.47955,110.1,,,,,1.0,8.2767,,,,101.152,99.7449,98.35301,103.9679,,,1.0719999999999998,,
2001-07-01,83.31136,93.07128,,136664.3,106534.3,1.0,390953.0,,1.5307904761904765,99.7985464204658,,106.67741,,,,161416.137565641,184942800000.0,1.0,6094.783,,,123.72077,,,,,1.0,,,62957.0,124.49809523809525,91.9,89.2352,1.2,,4.6,1216.869,1661.369,1.0,14214.516,49774.0,92.4,0.0,83.9540862737244,,4430.281,,2.82023,,1168293.0,1077495.75,1.0,118.1754,108.1,,,,1.36895906066678,1.0,8.277,,,,101.2,99.49746,98.02427,104.4164,,-1.92,1.1949999999999998,,
2001-08-01,73.99868,93.56438,,,,1.0,,,1.5398565217391305,99.5671417265464,,88.27507,,,,,,1.0,,,,78.84318,,,,,1.0,,,,121.36695652173913,80.84,89.157,1.21,,4.9,,,1.0,,,91.5,,83.7870671923875,,,,2.30718,,,,1.0,131.47923,108.1,,,,,1.0,8.2769,,,,101.158,99.34834,97.86748,104.5311,,,1.2580000000000002,,
2001-09-01,194.6783,92.12987,,,,1.0,,,1.5679388888888888,99.5039382838153,,248.30524,,,,,,1.0,,,,103.47257,,,,,1.0,,,,118.61166666666668,234.57,88.6749,1.61,,5.0,,,1.0,,,81.8,,84.0603678947689,,,,2.5037830000000003,,,,1.0,202.87772,109.5,,,,,1.0,8.2768,,,,101.0864,99.29851,97.8396,103.7566,,,1.231,,
2001-10-01,215.94152,92.40365,,137152.5,103993.0,1.0,393297.8,,1.5716772727272728,99.5659159076712,,276.72371,,,,159360.245982274,187214600000.0,1.0,6076.495,,,106.04401,,,,,1.0,,,61096.0,121.45363636363636,236.41,88.4051,1.84,,5.3,1174.568,1644.162,1.0,14253.574,49783.0,82.7,0.2892891,82.4558172588716,,4392.626,,2.863269,,1190376.25,1045131.8125,1.0,297.23535,108.8,,,,1.70099252937069,1.0,8.2768,,,,101.02,99.22421,97.90089,102.6991,,-1.75,1.2480000000000002,,
2001-11-01,183.88478,92.48635,,,,0.0,,,1.592245,99.7033776012482,,177.75169,,,,,,1.0,,,,83.72673,,,,,1.0,,,,122.4055,154.39,87.886,1.87,,5.5,,,1.0,,,83.9,,83.1157078488351,,,,2.996422,,,,1.0,128.78351,107.9,,,,,1.0,8.2772,,,,100.9706,99.06173,98.04282,101.8248,,,1.183,,
2001-12-01,119.71717,90.68423,,,,0.0,,,1.578755,99.998930661906,,108.11981,,,,,,1.0,,,,104.84131,,,,,1.0,,,,127.5945,127.57,87.8518,1.98,,5.7,,,1.0,,,88.8,,82.6266445397883,,,,3.0861650000000003,,,,1.0,136.8472,108.7,,,,,1.0,8.2768,,,,100.9586,98.90094,98.22668,100.711,,0.1999999999999993,1.214,,
2002-01-01,122.81771,93.87352,2.25839440940855,139478.8,104629.0,0.0,399048.5,37836.0,1.599714285714286,100.530024987653,7.665,95.47948,82.0554125,1.42080615551526,,153827.522258914,186442200000.0,1.0,6050.712,34909.0,1.05755899623965,79.82561,99.30773,-0.923494026942321,5.608333,-11626.6,0.0,484747.1,32382.0,61606.9,132.68333333333334,141.64,88.4634,2.01,1.58603162650601,5.7,1200.226,1690.878,1.0,14372.785,50091.0,93.0,0.4287552,82.091063868415,5.03072733151295,4365.118,9.65596,3.360129,9242.27886130016,1221273.5,1062076.75,1.0,159.89444,118.6,-0.731970902350244,2743826.95267901,3943585.2355223,3.16728712347247,1.0,8.2765,4.24,1148.51425710711,3275.1244200384303,100.9587,98.76247,98.42466,99.30319,,0.8800000000000008,1.2799999999999998,,
2002-02-01,84.73721,95.14234,,,,0.0,,,1.5964,101.073400016487,,86.47942,,,,,,1.0,,,,94.83227,,,,,0.0,,,,133.64263157894737,86.75,88.4578,1.9,,5.7,,,1.0,,,90.7,,80.1565146764286,,,,3.0352900000000003,,,,1.0,163.70116,102.7,,,,,0.0,8.2765,,,,100.9805,98.68141,98.61873,98.96062,,0.8200000000000003,1.376,,
2002-03-01,89.63251,94.98776,,,,0.0,,,1.5877428571428571,101.458577300004,,73.08976,,,,,,1.0,,,,65.80798,,,,,0.0,,,,131.0609523809524,94.43,89.1265,1.73,,5.7,,,1.0,,,95.7,,81.2065213191335,,,,3.022208,,,,1.0,140.20535,110.9,,,,,0.0,8.2774,,,,101.0001,98.65314,98.78559,99.36565,,1.700000000000001,1.336,,
2002-04-01,82.18275,96.34328,,139256.3,109657.5,0.0,401406.3,,1.581486363636364,101.636113379275,,106.96279,,,,157168.499039082,192299600000.0,1.0,6071.925,,,62.28098,,,,,0.0,,,63452.2,130.7718181818182,74.52,89.5507,1.79,,5.9,1235.95,1747.541,1.0,14460.848,50286.0,93.0,0.3779052,82.4014323988669,,4411.2585,,3.05236,,1248222.625,1125753.375,1.0,117.48548,112.1,,,,2.04195289032634,0.0,8.2773,,,,101.0066,98.59879,98.88544,99.97762,,2.51,1.329,,
2002-05-01,70.72486,96.2851,,,,0.0,,,1.5501545454545456,101.685072518307,,80.44455,,,,,,1.0,,,,87.42565,,,,,0.0,,,,126.375,89.66,89.9348,1.9,,5.8,,,1.0,,,96.9,,81.8687769696226,,,,3.128937,,,,1.0,33.76059,112.9,,,,,0.0,8.2765,,,,101.0181,98.5669,98.87802,100.5513,,1.4699999999999989,1.305,,
2002-06-01,92.48937,95.59865,,,,0.0,,,1.53184,101.575082927993,,120.43538,,,,,,1.0,,,,76.88566,,,,,0.0,,,,123.2905,87.07,90.6736,1.93,,5.8,,,1.0,,,92.4,,82.0582226192584,,,,3.039378,,,,1.0,116.7775,112.4,,,,,0.0,8.2771,,,,101.0398,98.57588,98.80556,100.9697,,1.83,1.243,,
2002-07-01,94.11073,96.59054,,142410.0,111713.3,1.0,404877.3,,1.54555,101.306151678503,,124.33026,,,,157425.496499921,195494500000.0,1.0,6113.618,,,105.20139,,,,,0.0,,,65553.2,117.89909090909092,126.56,90.6436,2.1,,5.8,1239.872,1769.759,1.0,14519.633,50362.0,88.1,0.3136763,82.4060450411764,,4453.104,,2.907495,,1253864.125,1144087.25,1.0,88.06828,112.8,,,,1.65938751708389,0.0,8.2767,,,,101.0528,98.62659,98.70883,101.3322,,1.3800000000000008,1.236,,
2002-08-01,120.20204,96.39119,,,,1.0,,,1.5694181818181818,101.063960056146,,107.22741,,,,,,1.0,,,,114.62096,,,,,0.0,,,,118.99272727272728,114.96,90.5505,2.12,,5.7,,,1.0,,,87.6,,83.2293437178014,,,,2.7774080000000003,,,,1.0,140.53098,112.7,,,,,0.0,8.2768,,,,101.0618,98.55849,98.60812,101.6209,,1.67,1.245,,
2002-09-01,119.03202,95.51366,,,,1.0,,,1.576135,100.92247267469,,115.53995,,,,,,1.0,,,,104.58844,,,,,0.0,,,,121.078,138.87,90.6373,1.87,,5.7,,,1.0,,,86.1,,83.2052338256247,,,,2.886344,,,,1.0,188.88867,113.8,,,,,0.0,8.2772,,,,101.0819,98.34578,98.50854,101.7705,,1.7100000000000009,1.069,,
2002-10-01,167.83219,96.15961,,140415.3,111453.8,1.0,407101.0,,1.578009090909091,100.753886777518,,96.34649,,,,161194.802381487,199009000000.0,1.0,6097.526,,,182.11737,,,,,0.0,,,66524.3,123.90772727272726,113.34,90.3988,2.03,,5.7,1221.597,1801.535,1.0,14537.58,50302.0,80.6,0.3743916,84.0798216508971,,4463.0155,,2.794946,,1251138.375,1140615.125,1.0,147.99454,114.2,,,,1.36609001311179,0.0,8.2771,,,,101.1298,97.83791,98.40938,101.9118,,1.5,1.05,,
2002-11-01,137.45603,95.55415,,,,1.0,,,1.5714526315789474,100.694810978194,,103.23679,,,,,,1.0,,,,171.92716,,,,,0.0,,,,121.60789473684213,136.55,90.8947,2.13,,5.9,,,1.0,,,84.2,,84.1761686445541,,,,3.00077,,,,1.0,109.75909,114.5,,,,,0.0,8.2771,,,,101.2034,97.20349,98.31214,102.0086,,1.790000000000001,0.909,,
2002-12-01,94.86824,94.48725,,,,1.0,,,1.5592190476190475,100.725876136195,,128.24145,,,,,,1.0,,,,191.70139,,,,,0.0,,,,121.89285714285714,153.67,90.3906,2.2,,6.0,,,1.0,,,86.7,,83.2794241477599,,,,2.729125,,,,1.0,85.20969,114.9,,,,,0.0,8.2773,,,,101.2687,96.86024,98.22835,101.5632,,1.709999999999999,0.905,,
2003-01-01,162.84675,95.52393,2.75856321360112,138166.0,112420.8,1.0,409366.0,38199.0,1.5414476190476192,100.776116922778,7.574,84.12832,82.49838916666666,1.03422218628562,,164571.451227602,193071700000.0,1.0,6015.601,34762.0,0.88404792718493,112.62864,102.6361,-0.256541816316025,5.466667,-8790.5,0.0,492378.0,32876.0,66991.5,118.81333333333332,184.77,91.1369,2.31,2.27009497336115,5.8,1217.842,1793.694,1.0,14614.141,50462.0,82.4,0.3562015,81.8584842875279,4.54690012118718,4460.474,10.789,2.890019,9221.99666693097,1255406.375,1107871.25,1.0,141.76566,114.8,1.12760348729637,3472270.46332101,4785449.67545516,0.792684099984089,0.0,8.2768,4.58,1288.63749134336,3603.8824076138494,101.2556,96.83781,98.18531,100.6878,,0.2799999999999993,0.7859999999999999,,
2003-02-01,175.13614,95.6765,,,,1.0,,,1.5121473684210525,100.631498974257,,230.90957,,,,,,1.0,,,,101.73886,,,,,0.0,,,,119.3378947368421,192.12,91.2505,2.27,,5.9,,,1.0,,,79.9,,83.4901291108833,,,,2.98038,,,,1.0,88.59653,119.8,,,,,0.0,8.2775,,,,100.9581,96.90913,98.21851,99.82146,,0.9000000000000004,0.7779999999999999,,
2003-03-01,195.87243,95.32201,,,,1.0,,,1.4760809523809524,100.624672364772,,230.06301,,,,,,1.0,,,,120.94485,,,,,0.0,,,,118.68714285714285,212.57,91.0006,2.23,,5.9,,,0.0,,,77.6,,83.0576052262526,,,,3.123908,,,,1.0,184.78601,116.9,,,,,0.0,8.2774,,,,100.1162,97.09446,98.32317,99.34288,,1.4600000000000009,0.6540000000000001,,
2003-04-01,138.47827,94.97864,,135398.5,112636.8,1.0,408772.3,,1.4582045454545456,100.820617399674,,155.81582,,,,162772.361319861,192539300000.0,1.0,6022.916,,,173.50896,,,,,0.0,,,64769.6,119.895,135.48,90.4311,2.34,,6.0,1219.986,1819.841,0.0,14743.567,50796.0,86.0,0.3405763,83.1273513535611,,4467.4415,,3.0915,,1264571.125,1056956.25,1.0,124.3102,114.9,,,,1.70397747911805,0.0,8.2771,,,,98.74847,97.35889,98.51254,99.71208,,1.1999999999999993,0.6129999999999999,,
2003-05-01,125.34247,95.04024,,,,1.0,,,1.3839571428571429,100.8573500649,,120.43969,,,,,,1.0,,,,117.9121,,,,,0.0,,,,117.36809523809524,116.64,90.4,2.15,,6.1,,,0.0,,,92.1,,83.4006161893756,,,,3.191952,,,,1.0,102.03591,113.7,,,,,0.0,8.2768,,,,97.92435,97.65822,98.80464,100.1993,,1.8900000000000008,0.547,,
2003-06-01,98.47302,94.59335,,,,1.0,,,1.3525095238095235,100.693847225043,,78.66608,,,,,,1.0,,,,133.15165,,,,,0.0,,,,118.3290476190476,89.3,90.5196,2.11,,6.3,,,0.0,,,89.7,,83.8932363980606,,,,3.267429,,,,1.0,87.32002,116.9,,,,,0.0,8.2774,,,,98.04827,97.98276,99.12433,100.5861,,1.5600000000000005,0.424,,
2003-07-01,76.99554,95.62859,,137055.3,112811.8,1.0,410300.5,,1.382090909090909,100.62617068576,,59.33775,,,,164057.417148881,198396400000.0,1.0,6077.776,,,95.06203,,,,,0.0,,,66348.7,118.69590909090908,82.49,90.9869,2.5,,6.2,1253.316,1848.341,0.0,14988.782,51512.0,90.9,0.142796,83.6293918199166,,4469.17,,3.576365,,1296662.875,1110445.75,1.0,92.37225,116.5,,,,0.990897684349703,0.0,8.2773,,,,98.64407,98.21215,99.37693,100.7309,,2.1500000000000004,0.876,,
2003-08-01,61.8999,94.34466,,,,1.0,,,1.3962714285714286,100.688322890992,,59.89029,,,,,,1.0,,,,62.5736,,,,,0.0,,,,118.66238095238094,89.77,90.7933,2.58,,6.1,,,0.0,,,89.3,,83.4646447643953,,,,3.664692,,,,1.0,89.33423,117.1,,,,,0.0,8.2771,,,,99.23598,98.21465,99.49426,100.6623,,2.250000000000001,1.206,,
2003-09-01,71.95838,96.22236,,,,1.0,,,1.363371428571429,100.886044622355,,89.45636,,,,,,1.0,,,,76.05356,,,,,0.0,,,,114.8,96.16,91.3819,2.57,,6.1,,,0.0,,,87.7,,83.2601553495353,,,,3.816401,,,,0.0,127.82127,116.3,,,,,0.0,8.277,,,,99.65377,98.17648,99.54778,100.4648,,2.06,1.2,,
2003-10-01,85.79252,96.76593,,141440.3,118140.8,1.0,413121.0,,1.3220954545454544,101.059153174942,,87.1267,,,,169026.259878099,203153100000.0,1.0,6085.090999999999,,,109.69294,,,,,0.0,,,67866.5,109.49545454545456,65.8,91.5049,2.54,,6.0,1309.666,1907.048,0.0,15162.76,51986.0,89.6,0.0712149,83.8585350265044,,4509.9915,,3.769731,,1309305.375,1122719.75,0.0,106.51363,117.2,,,,1.83614163281048,0.0,8.2766,,,,99.96059,98.1947,99.63123,100.3035,,2.3200000000000003,1.2819999999999998,,
2003-11-01,82.73162,96.84579,,,,0.0,,,1.3130444444444445,101.174633145172,,106.28779,,,,,,1.0,,,,86.22069,,,,,0.0,,,,109.17777777777778,61.47,92.1265,2.37,,5.8,,,0.0,,,93.7,,83.3132128102695,,,,4.035325,,,,0.0,37.15931,117.9,,,,,0.0,8.2772,,,,100.1738,98.2384,99.80714,100.045,,1.93,1.2080000000000002,,
2003-12-01,55.94576,97.04057,,,,0.0,,,1.3127545454545455,101.198833652801,,61.57172,,,,,,1.0,,,,90.13332,,,,,0.0,,,,107.73772727272728,73.57,92.1732,2.36,,5.7,,,0.0,,,92.6,,84.7589801281645,,,,3.402546,,,,0.0,97.13573,118.1,,,,,0.0,8.2767,,,,100.3391,98.16888,100.0234,99.74935,,1.37,1.22,,
2004-01-01,56.39822,96.63817,1.85725871857256,141301.5,119192.8,0.0,416125.0,39020.0,1.295755,101.284026838474,7.185,59.47799,84.97906,1.66573696655992,,170503.831307807,211823100000.0,1.0,6077.594,35174.0,0.803921647747618,81.52856,107.5058,-0.0085733882031027,4.941667,-6104.6,0.0,503005.9,33621.0,69927.7,106.2685,93.05,92.3268,2.39,2.67723669309172,5.7,1339.286,1960.461,0.0,15248.68,52179.0,103.8,0.2665423,85.014013755406,4.68840884843143,4570.365,11.286,3.777796,9421.28975988024,1328358.125,1123258.125,0.0,101.1584,107.2,3.82463743108159,4180581.51733633,5610564.90766912,-0.219941555674613,0.0,8.2768,4.49,1508.66791560781,3968.3654292148,100.4218,98.11995,100.2116,99.69376,,2.5600000000000005,1.245,,
2004-02-01,77.56686,96.30535,,,,0.0,,,1.3298947368421052,101.245843875798,,83.92587,,,,,,1.0,,,,50.5897,,,,,0.0,,,,106.7078947368421,83.25,92.8995,2.34,,5.6,,,0.0,,,94.4,,84.9539690151737,,,,4.043839,,,,0.0,46.90383,123.2,,,,,1.0,8.2769,,,,100.4181,98.20124,100.345,99.74971,,2.120000000000001,1.156,,
2004-03-01,68.03522,97.48262,,,,0.0,,,1.328578260869565,101.180321239573,,117.33881,,,,,,1.0,,,,53.91199,,,,,0.0,,,,108.51565217391304,63.19,92.5368,2.25,,5.8,,,0.0,,,95.8,,87.0302566532917,,,,3.921735,,,,0.0,85.353,119.4,,,,,1.0,8.277,,,,100.3073,98.20047,100.5249,99.78799,,1.9399999999999995,1.273,,
